index	stage	ts_us	relative_ts_us	dur_us	cat	name	pid	tid	external_id	correlation	ph
1761	decode	4352586491005.08	1712046.505859375	4.377	privateuse1_runtime	musaLaunchKernel	31003	31003	6839	144515	X
1762	decode	4352586491020.918	1712062.34375	7.8	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	6823	144491	X
1763	decode	4352586491030.438	1712071.8637695312	100.044	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 256, 32, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6830	144509	X
1764	decode	4352586491071.283	1712112.708984375	4.332	privateuse1_runtime	musaLaunchKernel	31003	31003	6845	144532	X
1765	decode	4352586491133.282	1712174.7080078125	9.12	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	6839	144515	X
1766	decode	4352586491144.122	1712185.5478515625	40.922	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6845	144532	X
1767	decode	4352586491161.47	1712202.8959960938	4.862	privateuse1_runtime	musaLaunchKernel	31003	31003	6861	144560	X
1768	decode	4352586491187.884	1712229.3095703125	8.72	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	6861	144560	X
1769	decode	4352586491221.584	1712263.009765625	4.044	privateuse1_runtime	musaLaunchKernel	31003	31003	6868	144588	X
1770	decode	4352586491276.367	1712317.79296875	5.88	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	6868	144588	X
1771	decode	4352586491447.934	1712489.3598632812	5.696	privateuse1_driver	muLaunchKernel	31003	31003	6880	144609	X
1772	decode	4352586491488.294	1712529.7197265625	9.56	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	6880	144609	X
1773	decode	4352586491492.859	1712534.2846679688	4.292	privateuse1_driver	muLaunchKernel	31003	31003	6882	144625	X
1774	decode	4352586491514.534	1712555.9599609375	8.081	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	6882	144625	X
1775	decode	4352586491667.281	1712708.7065429688	7.544	privateuse1_runtime	musaLaunchKernel	31003	31003	6891	144640	X
1776	decode	4352586491698.35	1712739.7758789062	6.645	privateuse1_runtime	musaLaunchKernel	31003	31003	6897	144649	X
1777	decode	4352586491714.341	1712755.7666015625	7.68	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	6891	144640	X
1778	decode	4352586491724.061	1712765.4868164062	6.481	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	6897	144649	X
1779	decode	4352586491894.631	1712936.056640625	5.191	privateuse1_driver	muLaunchKernel	31003	31003		144666	X
1780	decode	4352586491937.709	1712979.134765625	28.961	kernel	_fwd_grouped_kernel_stage1	0	0		144666	X
1781	decode	4352586491995.807	1713037.2329101562	3.817	privateuse1_driver	muLaunchKernel	31003	31003		144675	X
1782	decode	4352586492046.912	1713088.337890625	5.0	kernel	_fwd_kernel_stage2	0	0		144675	X
1783	decode	4352586492087.942	1713129.3676757812	6.488	privateuse1_runtime	musaLaunchKernel	31003	31003	6908	144690	X
1784	decode	4352586492134.235	1713175.6606445312	36.881	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6908	144690	X
1785	decode	4352586492140.171	1713181.5966796875	4.424	privateuse1_runtime	musaLaunchKernel	31003	31003	6917	144696	X
1786	decode	4352586492173.836	1713215.26171875	8.841	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	6917	144696	X
1787	decode	4352586492215.13	1713256.5556640625	5.239	privateuse1_runtime	musaLaunchKernel	31003	31003	6923	144713	X
1788	decode	4352586492266.56	1713307.9858398438	144.924	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6923	144713	X
1789	decode	4352586492280.064	1713321.4897460938	4.895	privateuse1_runtime	musaLaunchKernel	31003	31003	6933	144731	X
1790	decode	4352586492346.84	1713388.265625	4.878	privateuse1_runtime	musaLaunchKernel	31003	31003	6940	144749	X
1791	decode	4352586492405.519	1713446.9448242188	4.355	privateuse1_runtime	musaLaunchKernel	31003	31003	6949	144755	X
1792	decode	4352586492414.804	1713456.2299804688	7.761	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	6933	144731	X
1793	decode	4352586492424.165	1713465.5908203125	98.323	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 256, 32, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6940	144749	X
1794	decode	4352586492479.001	1713520.4267578125	4.653	privateuse1_runtime	musaLaunchKernel	31003	31003	6955	144772	X
1795	decode	4352586492525.168	1713566.59375	9.12	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	6949	144755	X
1796	decode	4352586492535.889	1713577.3149414062	40.961	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	6955	144772	X
1797	decode	4352586492570.731	1713612.1567382812	5.409	privateuse1_runtime	musaLaunchKernel	31003	31003	6971	144800	X
1798	decode	4352586492593.61	1713635.0356445312	8.841	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	6971	144800	X
1799	decode	4352586492633.028	1713674.4536132812	4.237	privateuse1_runtime	musaLaunchKernel	31003	31003	6978	144828	X
1800	decode	4352586492681.213	1713722.638671875	6.001	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	6978	144828	X
1801	decode	4352586492852.833	1713894.2587890625	4.983	privateuse1_driver	muLaunchKernel	31003	31003	6990	144849	X
1802	decode	4352586492892.22	1713933.6459960938	9.641	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	6990	144849	X
1803	decode	4352586492894.317	1713935.7426757812	4.015	privateuse1_driver	muLaunchKernel	31003	31003	6992	144865	X
1804	decode	4352586492915.781	1713957.2065429688	8.72	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	6992	144865	X
1805	decode	4352586493061.81	1714103.2358398438	5.956	privateuse1_runtime	musaLaunchKernel	31003	31003	7001	144880	X
1806	decode	4352586493088.128	1714129.5537109375	4.571	privateuse1_runtime	musaLaunchKernel	31003	31003	7007	144889	X
1807	decode	4352586493105.747	1714147.1728515625	7.601	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	7001	144880	X
1808	decode	4352586493115.508	1714156.93359375	6.24	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 1, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	7007	144889	X
1809	decode	4352586493271.717	1714313.142578125	4.837	privateuse1_driver	muLaunchKernel	31003	31003		144906	X
1810	decode	4352586493312.834	1714354.259765625	28.921	kernel	_fwd_grouped_kernel_stage1	0	0		144906	X
1811	decode	4352586493366.417	1714407.8427734375	4.169	privateuse1_driver	muLaunchKernel	31003	31003		144915	X
1812	decode	4352586493416.838	1714458.263671875	5.04	kernel	_fwd_kernel_stage2	0	0		144915	X
1813	decode	4352586493457.95	1714499.3759765625	5.637	privateuse1_runtime	musaLaunchKernel	31003	31003	7018	144930	X
1814	decode	4352586493503.921	1714545.3466796875	35.841	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	7018	144930	X
1815	decode	4352586493509.037	1714550.462890625	4.486	privateuse1_runtime	musaLaunchKernel	31003	31003	7027	144936	X
1816	decode	4352586493542.402	1714583.8276367188	8.84	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	7027	144936	X
1817	decode	4352586493576.119	1714617.544921875	5.052	privateuse1_runtime	musaLaunchKernel	31003	31003	7033	144953	X
1818	decode	4352586493628.645	1714670.0708007812	144.445	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	7033	144953	X
1819	decode	4352586493639.19	1714680.6157226562	4.508	privateuse1_runtime	musaLaunchKernel	31003	31003	7043	144971	X
1820	decode	4352586493705.736	1714747.1616210938	4.541	privateuse1_runtime	musaLaunchKernel	31003	31003	7050	144989	X
1821	decode	4352586493761.264	1714802.6899414062	4.646	privateuse1_runtime	musaLaunchKernel	31003	31003	7059	144995	X
1822	decode	4352586493776.05	1714817.4755859375	7.84	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	7043	144971	X
1823	decode	4352586493785.65	1714827.0756835938	97.723	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 256, 32, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	7050	144989	X
1824	decode	4352586493827.413	1714868.8388671875	4.473	privateuse1_runtime	musaLaunchKernel	31003	31003	7065	145012	X
1825	decode	4352586493886.053	1714927.4790039062	9.081	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	7059	144995	X
1826	decode	4352586493896.894	1714938.3198242188	40.401	kernel	void musa::dnn::(anonymous namespace)::batch_gemv_row_continuous_kernel<__half, (musa::dnn::AlignAttr)1, 128, 64, 1024, false, true, 128>(__half*, __half const*, __half const*, __half const*, __half const*, int, int, int, int, long, int, long, int, long, int, long, float, float, float)	0	0	7065	145012	X
1827	decode	4352586493926.328	1714967.75390625	4.844	privateuse1_runtime	musaLaunchKernel	31003	31003	7081	145040	X
1828	decode	4352586493946.015	1714987.4409179688	8.761	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	7081	145040	X
1829	decode	4352586493986.178	1715027.6040039062	4.066	privateuse1_runtime	musaLaunchKernel	31003	31003	7088	145068	X
1830	decode	4352586494032.098	1715073.5239257812	5.801	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	7088	145068	X
1831	decode	4352586494206.923	1715248.3486328125	7.354	privateuse1_driver	muLaunchKernel	31003	31003	7100	145089	X
1832	decode	4352586494248.986	1715290.4116210938	9.48	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	7100	145089	X
1833	decode	4352586494250.611	1715292.0366210938	4.003	privateuse1_driver	muLaunchKernel	31003	31003	7102	145105	X
1834	decode	4352586494267.506	1715308.931640625	8.04	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	7102	145105	X
1835	decode	4352586494415.831	1715457.2568359375	6.001	privateuse1_runtime	musaLaunchKernel	31003	31003	7111	145120	X
1836	decode	4352586494442.268	1715483.6938476562	4.425	privateuse1_runtime	musaLaunchKernel	31003	31003	7117	145129	X
